team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_opponent_adjusted_scoreline_quality,vrs_map_win_opponent_quality,vrs_map_win_sample_confidence,vrs_scoreline_sample_confidence,vrs_map_veto_credibility,vrs_map_veto_strength,vrs_pick_ban_opponent_pool_proxy,vrs_bo1_single_map_upset_risk,vrs_bo3_map_depth_strength,vrs_overtime_strong_opponent_signal,vrs_weak_opponent_close_penalty,vrs_recent_strong_opponent_score,vrs_expected_margin_residual,vrs_expected_margin_residual_confidence,vrs_team_volatility,vrs_seed_volatility_rebound,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
Sharks,Inferno,10,5,50.00,50.00,0.600000,0.073289,2,2,49.59,50.00,2.397895,0.073289,0.600000,0.200000,0.200000,0.103468,0.000000,0.000000,0.103468,0.751429,49.652421,-0.006230,0.000000,0.000000,0.000000,0.050000,-0.018873,-0.760000,-0.760000,6.359245,0.000000,0,0,50.00,50.00,0.600000,0.073289,0,0,50.00,0.073289,0.000000,1,0,0.00,42.86,-12.000000,-1.000000,0,0,42.86,-1.000000,0.693147,1,0,0.00,42.86,-12.000000,-1.000000,0,0,42.86,-1.000000,0.693147,1,0,0.00,42.86,-12.000000,-1.000000,0,0,42.86,-1.000000,0.693147,4,2,50.00,50.00,-1.250000,-0.091776,2,1,50.00,-0.091776,1.609438,8,4,50.00,50.00,0.125000,0.029112,2,2,50.00,0.029112,2.197225,10,5,50.00,50.00,0.600000,0.073289,2,2,50.00,0.073289,2.397895,0,0,50.00,50.00,0.600000,0.073289,0,0,1,0,0.00,42.86,-12.000000,-1.000000,0,0,0,0,50.00,50.00,0.600000,0.073289,0,0,0,0,50.00,50.00,0.600000,0.073289,0,0,3,2,66.67,55.56,2.333333,0.210965,2,1,4,2,50.00,50.00,1.500000,0.150000,0,1,2,1,50.00,50.00,2.500000,0.250000,0,0
Sharks,Mirage,7,3,42.86,43.85,0.285714,0.014286,0,1,43.02,43.85,2.079442,0.014286,0.285714,0.000000,0.142857,0.031914,-2.963077,-4.307692,0.022340,0.384571,45.810398,-0.053709,0.036923,0.000000,0.000000,0.080000,-0.012591,-1.785714,-1.250000,6.839262,0.000000,0,0,50.00,45.00,0.285714,0.014286,0,0,45.00,0.014286,0.000000,0,0,50.00,45.00,0.285714,0.014286,0,0,45.00,0.014286,0.000000,0,0,50.00,45.00,0.285714,0.014286,0,0,45.00,0.014286,0.000000,1,0,0.00,38.57,-3.000000,-0.300000,0,0,38.57,-0.300000,0.693147,2,0,0.00,33.75,-7.000000,-0.650000,0,0,33.75,-0.650000,1.098612,5,2,40.00,42.73,0.000000,-0.020000,0,1,42.73,-0.020000,1.791759,7,3,42.86,43.85,0.285714,0.014286,0,1,43.85,0.014286,2.079442,0,0,50.00,45.00,0.285714,0.014286,0,0,0,0,50.00,45.00,0.285714,0.014286,0,0,0,0,50.00,45.00,0.285714,0.014286,0,0,1,0,0.00,38.57,-3.000000,-0.300000,0,0,1,0,0.00,38.57,-11.000000,-1.000000,0,0,3,2,66.67,52.22,4.666667,0.400000,0,1,2,1,50.00,46.25,1.000000,0.100000,0,0
Sharks,Nuke,15,11,73.33,71.33,3.600000,0.345833,1,0,77.20,71.33,2.772589,0.345833,3.600000,0.066667,0.000000,0.353701,10.507378,21.333333,0.353701,1.000000,77.204280,0.544086,0.000000,0.426667,0.000000,0.019000,0.046656,2.040000,2.040000,5.930711,0.000000,0,0,50.00,66.33,3.600000,0.345833,0,0,66.33,0.345833,0.000000,0,0,50.00,66.33,3.600000,0.345833,0,0,66.33,0.345833,0.000000,1,0,0.00,56.86,-6.000000,-0.600000,0,0,56.86,-0.600000,0.693147,2,0,0.00,49.75,-5.500000,-0.550000,0,0,49.75,-0.550000,1.098612,5,3,60.00,63.45,2.600000,0.240000,0,0,63.45,0.240000,1.791759,12,9,75.00,72.11,3.666667,0.348958,1,0,72.11,0.348958,2.564949,15,11,73.33,71.33,3.600000,0.345833,1,0,71.33,0.345833,2.772589,0,0,50.00,66.33,3.600000,0.345833,0,0,0,0,50.00,66.33,3.600000,0.345833,0,0,1,0,0.00,56.86,-6.000000,-0.600000,0,0,1,0,0.00,56.86,-5.000000,-0.500000,0,0,3,3,100.00,77.56,8.000000,0.766667,0,0,7,6,85.71,76.77,4.428571,0.426786,1,0,3,2,66.67,66.44,3.333333,0.333333,0,0
Sharks,Overpass,8,3,37.50,39.11,-1.125000,-0.117188,1,2,36.53,39.11,2.197225,-0.117188,-1.125000,0.125000,0.250000,-0.101672,-5.532210,-8.714286,-0.081338,0.318571,42.497514,-0.085809,0.043571,0.000000,0.000000,0.102500,-0.004887,-2.287500,-1.830000,4.284784,0.000000,0,0,50.00,41.25,-1.125000,-0.117188,0,0,41.25,-0.117188,0.000000,1,1,100.00,49.64,3.000000,0.300000,0,0,49.64,0.300000,0.693147,1,1,100.00,49.64,3.000000,0.300000,0,0,49.64,0.300000,0.693147,2,1,50.00,43.44,0.500000,0.050000,0,1,43.44,0.050000,1.098612,2,1,50.00,43.44,0.500000,0.050000,0,1,43.44,0.050000,1.098612,8,3,37.50,39.11,-1.125000,-0.117188,1,2,39.11,-0.117188,2.197225,8,3,37.50,39.11,-1.125000,-0.117188,1,2,39.11,-0.117188,2.197225,0,0,50.00,41.25,-1.125000,-0.117188,0,0,1,1,100.00,49.64,3.000000,0.300000,0,0,0,0,50.00,41.25,-1.125000,-0.117188,0,0,1,0,0.00,35.36,-2.000000,-0.200000,0,1,0,0,50.00,41.25,-1.125000,-0.117188,0,0,6,2,33.33,37.29,-1.666667,-0.172917,1,1,0,0,50.00,41.25,-1.125000,-0.117188,0,0
ShindeN,Ancient,1,0,0.00,12.86,-3.000000,-0.300000,0,0,34.51,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,-0.183450,-22.601429,-3.714286,-0.018345,0.500000,39.542400,-0.154927,0.668571,0.000000,0.000000,0.000000,-0.092425,2.000000,0.200000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
ShindeN,Dust2,1,0,0.00,12.86,-2.000000,-0.200000,0,1,30.63,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,-0.193700,-17.141429,-3.714286,-0.019370,0.500000,36.925999,-0.193689,0.668571,0.000000,0.000000,0.610000,-0.028695,-1.200000,-0.120000,0.000000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0
ShindeN,Inferno,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.08,50.00,1.098612,-0.250000,-2.500000,0.000000,0.000000,-0.120600,0.000000,0.000000,-0.024120,0.500000,50.050931,0.000755,0.000000,0.000000,0.000000,0.000000,-0.029468,1.400000,0.280000,6.500000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,2,1,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0
ShindeN,Mirage,2,1,50.00,50.00,-1.000000,-0.100000,0,0,51.38,50.00,1.098612,-0.100000,-1.000000,0.000000,0.000000,-0.024300,0.000000,0.000000,-0.004860,0.500000,50.932772,0.013819,0.000000,0.000000,0.000000,0.000000,-0.011346,2.900000,0.580000,4.000000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,2,1,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0
ShindeN,Nuke,2,2,100.00,88.75,5.000000,0.500000,0,0,75.48,88.75,1.098612,0.500000,5.000000,0.000000,0.000000,0.505600,20.731250,7.750000,0.101120,0.500000,67.196160,0.254758,0.620000,0.155000,0.000000,0.000000,0.096428,7.900000,1.580000,2.000000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,7.000000,0.700000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0
ShindeN,Overpass,2,1,50.00,50.00,1.000000,0.100000,0,0,52.98,50.00,1.098612,0.100000,1.000000,0.000000,0.000000,0.158975,0.000000,0.000000,0.031795,0.500000,52.012930,0.029821,0.000000,0.000000,0.000000,0.000000,0.055500,3.900000,0.780000,4.000000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,1,1,100.00,57.14,5.000000,0.500000,0,0,57.14,0.500000,0.693147,1,1,100.00,57.14,5.000000,0.500000,0,0,57.14,0.500000,0.693147,1,1,100.00,57.14,5.000000,0.500000,0,0,57.14,0.500000,0.693147,1,1,100.00,57.14,5.000000,0.500000,0,0,57.14,0.500000,0.693147,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,1,0,0.00,42.86,-3.000000,-0.300000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
Spirit,Ancient,2,2,100.00,88.75,6.500000,0.600000,0,0,74.43,88.75,1.098612,0.600000,6.500000,0.000000,0.000000,0.658100,22.019687,7.750000,0.131620,0.500000,66.492559,0.244334,0.620000,0.155000,0.000000,0.000000,0.176993,4.100000,0.820000,4.500000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,1,1,100.00,87.14,11.000000,1.000000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0
Spirit,Anubis,1,1,100.00,87.14,6.000000,0.600000,0,0,70.80,87.14,0.693147,0.600000,6.000000,0.000000,0.000000,0.726000,22.471429,3.714286,0.072600,0.500000,64.041203,0.208018,0.668571,0.074286,0.000000,0.000000,0.128653,4.500000,0.450000,0.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,1,1,100.00,87.14,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
Spirit,Dust2,1,1,100.00,87.14,2.000000,0.200000,0,0,65.96,87.14,0.693147,0.200000,2.000000,0.000000,0.000000,0.215400,20.001429,3.714286,0.021540,0.500000,60.770906,0.159569,0.668571,0.074286,0.000000,0.000000,0.060583,-1.100000,-0.110000,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
Spirit,Mirage,2,1,50.00,50.00,-2.000000,-0.200000,0,0,48.10,50.00,1.098612,-0.200000,-2.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.004000,0.500000,48.718283,-0.018988,0.000000,0.000000,0.000000,0.000000,-0.032653,-3.600000,-0.720000,7.000000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,2,1,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0
Spirit,Nuke,1,1,100.00,87.14,4.000000,0.400000,0,0,68.78,87.14,0.693147,0.400000,4.000000,0.000000,0.000000,0.484000,22.471429,3.714286,0.048400,0.500000,62.674947,0.187777,0.668571,0.074286,0.000000,0.000000,0.085769,2.500000,0.250000,0.000000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,1,1,100.00,87.14,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0
THUNDER dOWNUNDER,Ancient,4,2,50.00,50.00,1.250000,0.160526,1,2,48.92,50.00,1.609438,0.160526,1.250000,0.250000,0.500000,0.046184,0.000000,0.000000,0.018474,0.404714,49.340633,-0.008706,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.100000,4.023369,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0
THUNDER dOWNUNDER,Anubis,2,2,100.00,88.75,5.500000,0.550000,0,0,72.69,88.75,1.098612,0.550000,5.500000,0.000000,0.000000,0.357500,12.593750,7.750000,0.071500,0.666714,67.776102,0.302582,0.620000,0.155000,0.000000,0.000000,0.000000,4.500000,0.900000,1.500000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0
THUNDER dOWNUNDER,Inferno,4,2,50.00,50.00,1.250000,0.096875,1,2,46.21,50.00,1.609438,0.096875,1.250000,0.250000,0.500000,-0.024531,0.000000,0.000000,-0.009813,0.936571,46.362047,-0.071074,0.000000,0.000000,0.000000,0.625000,0.000000,0.250000,0.100000,3.418699,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,50.00,0.096875,0.000000,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0,0,0,50.00,50.00,1.250000,0.096875,0,0
