team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
Marsborne,Mirage,1,0,0.00,12.86,-8.000000,-0.800000,0,0,6.46,12.86,0.693147,-0.800000,-8.000000,0.000000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,0,0,50.00,15.00,-8.000000,-0.800000,0,0,15.00,-0.800000,0.000000,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,1,0,0.00,12.86,-8.000000,-0.800000,0,0,12.86,-0.800000,0.693147,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,1,0,0.00,12.86,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0,0,0,50.00,15.00,-8.000000,-0.800000,0,0
Metizport,Inferno,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.02,12.86,0.693147,-0.105263,-2.000000,1.000000,1.000000,0,0,50.00,15.00,-2.000000,-0.105263,0,0,15.00,-0.105263,0.000000,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,1,0,0.00,12.86,-2.000000,-0.105263,1,1,12.86,-0.105263,0.693147,0,0,50.00,15.00,-2.000000,-0.105263,0,0,1,0,0.00,12.86,-2.000000,-0.105263,1,1,0,0,50.00,15.00,-2.000000,-0.105263,0,0,0,0,50.00,15.00,-2.000000,-0.105263,0,0,0,0,50.00,15.00,-2.000000,-0.105263,0,0,0,0,50.00,15.00,-2.000000,-0.105263,0,0,0,0,50.00,15.00,-2.000000,-0.105263,0,0
Metizport,Mirage,1,0,0.00,12.86,-3.000000,-0.300000,0,0,10.46,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
Monte,Ancient,2,2,100.00,88.75,6.000000,0.600000,0,0,93.55,88.75,1.098612,0.600000,6.000000,0.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.000000,0.600000,0,0,88.75,0.600000,1.098612,0,0,50.00,85.00,6.000000,0.600000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0,1,1,100.00,87.14,9.000000,0.900000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
Monte,Anubis,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,50.00,1.098612,0.000000,0.000000,0.000000,0.000000,0,0,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,0.000000,0,0,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,0.000000,1,0,0.00,42.86,-3.000000,-0.300000,0,0,42.86,-0.300000,0.693147,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,1,0,0.00,42.86,-3.000000,-0.300000,0,0,1,1,100.00,57.14,3.000000,0.300000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0,0,0,50.00,50.00,0.000000,0.000000,0,0
Monte,Dust2,5,4,80.00,75.09,0.400000,0.002500,2,0,75.11,75.09,1.791759,0.002500,0.400000,0.400000,0.000000,0,0,50.00,71.00,0.400000,0.002500,0,0,71.00,0.002500,0.000000,3,3,100.00,80.67,3.000000,0.237500,2,0,80.67,0.237500,1.386294,5,4,80.00,75.09,0.400000,0.002500,2,0,75.09,0.002500,1.791759,5,4,80.00,75.09,0.400000,0.002500,2,0,75.09,0.002500,1.791759,5,4,80.00,75.09,0.400000,0.002500,2,0,75.09,0.002500,1.791759,5,4,80.00,75.09,0.400000,0.002500,2,0,75.09,0.002500,1.791759,5,4,80.00,75.09,0.400000,0.002500,2,0,75.09,0.002500,1.791759,0,0,50.00,71.00,0.400000,0.002500,0,0,3,3,100.00,80.67,3.000000,0.237500,2,0,2,1,50.00,65.75,-3.500000,-0.350000,0,0,0,0,50.00,71.00,0.400000,0.002500,0,0,0,0,50.00,71.00,0.400000,0.002500,0,0,0,0,50.00,71.00,0.400000,0.002500,0,0,0,0,50.00,71.00,0.400000,0.002500,0,0
Monte,Inferno,2,1,50.00,50.00,-1.500000,-0.150000,0,0,48.80,50.00,1.098612,-0.150000,-1.500000,0.000000,0.000000,0,0,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,0.000000,1,0,0.00,42.86,-8.000000,-0.800000,0,0,42.86,-0.800000,0.693147,2,1,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,1.098612,2,1,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,1.098612,2,1,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,1.098612,2,1,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,1.098612,2,1,50.00,50.00,-1.500000,-0.150000,0,0,50.00,-0.150000,1.098612,0,0,50.00,50.00,-1.500000,-0.150000,0,0,1,0,0.00,42.86,-8.000000,-0.800000,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,-1.500000,-0.150000,0,0,0,0,50.00,50.00,-1.500000,-0.150000,0,0,0,0,50.00,50.00,-1.500000,-0.150000,0,0,0,0,50.00,50.00,-1.500000,-0.150000,0,0
Monte,Mirage,2,0,0.00,11.25,-4.000000,-0.400000,0,0,8.05,11.25,1.098612,-0.400000,-4.000000,0.000000,0.000000,0,0,50.00,15.00,-4.000000,-0.400000,0,0,15.00,-0.400000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,2,0,0.00,11.25,-4.000000,-0.400000,0,0,11.25,-0.400000,1.098612,2,0,0.00,11.25,-4.000000,-0.400000,0,0,11.25,-0.400000,1.098612,2,0,0.00,11.25,-4.000000,-0.400000,0,0,11.25,-0.400000,1.098612,2,0,0.00,11.25,-4.000000,-0.400000,0,0,11.25,-0.400000,1.098612,2,0,0.00,11.25,-4.000000,-0.400000,0,0,11.25,-0.400000,1.098612,0,0,50.00,15.00,-4.000000,-0.400000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0,0,0,50.00,15.00,-4.000000,-0.400000,0,0
Monte,Nuke,4,3,75.00,70.50,3.750000,0.272727,1,0,72.68,70.50,1.609438,0.272727,3.750000,0.250000,0.000000,0,0,50.00,67.50,3.750000,0.272727,0,0,67.50,0.272727,0.000000,3,2,66.67,67.22,3.666667,0.230303,1,0,67.22,0.230303,1.386294,3,2,66.67,67.22,3.666667,0.230303,1,0,67.22,0.230303,1.386294,4,3,75.00,70.50,3.750000,0.272727,1,0,70.50,0.272727,1.609438,4,3,75.00,70.50,3.750000,0.272727,1,0,70.50,0.272727,1.609438,4,3,75.00,70.50,3.750000,0.272727,1,0,70.50,0.272727,1.609438,4,3,75.00,70.50,3.750000,0.272727,1,0,70.50,0.272727,1.609438,0,0,50.00,67.50,3.750000,0.272727,0,0,3,2,66.67,67.22,3.666667,0.230303,1,0,0,0,50.00,67.50,3.750000,0.272727,0,0,1,1,100.00,72.14,4.000000,0.400000,0,0,0,0,50.00,67.50,3.750000,0.272727,0,0,0,0,50.00,67.50,3.750000,0.272727,0,0,0,0,50.00,67.50,3.750000,0.272727,0,0
NEXVOID,Ancient,1,1,100.00,87.14,3.000000,0.300000,0,0,89.54,87.14,0.693147,0.300000,3.000000,0.000000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,0,0,50.00,85.00,3.000000,0.300000,0,0,85.00,0.300000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0,0,0,50.00,85.00,3.000000,0.300000,0,0
NEXVOID,Dust2,1,0,0.00,12.86,-11.000000,-1.000000,0,0,5.00,12.86,0.693147,-1.000000,-11.000000,0.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,0,0,50.00,15.00,-11.000000,-1.000000,0,0,15.00,-1.000000,0.000000,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,1,0,0.00,12.86,-11.000000,-1.000000,0,0,12.86,-1.000000,0.693147,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,1,0,0.00,12.86,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0,0,0,50.00,15.00,-11.000000,-1.000000,0,0
NEXVOID,Inferno,2,0,0.00,11.25,-5.500000,-0.550000,0,1,6.85,11.25,1.098612,-0.550000,-5.500000,0.000000,0.500000,0,0,50.00,15.00,-5.500000,-0.550000,0,0,15.00,-0.550000,0.000000,0,0,50.00,15.00,-5.500000,-0.550000,0,0,15.00,-0.550000,0.000000,0,0,50.00,15.00,-5.500000,-0.550000,0,0,15.00,-0.550000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,2,0,0.00,11.25,-5.500000,-0.550000,0,1,11.25,-0.550000,1.098612,2,0,0.00,11.25,-5.500000,-0.550000,0,1,11.25,-0.550000,1.098612,2,0,0.00,11.25,-5.500000,-0.550000,0,1,11.25,-0.550000,1.098612,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,1,0,0.00,12.86,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0,0,0,50.00,15.00,-5.500000,-0.550000,0,0
NEXVOID,Overpass,1,0,0.00,12.86,-5.000000,-0.500000,0,0,8.86,12.86,0.693147,-0.500000,-5.000000,0.000000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,0,0,50.00,15.00,-5.000000,-0.500000,0,0,15.00,-0.500000,0.000000,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,1,0,0.00,12.86,-5.000000,-0.500000,0,0,12.86,-0.500000,0.693147,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,1,0,0.00,12.86,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0,0,0,50.00,15.00,-5.000000,-0.500000,0,0
NRG,Ancient,10,6,60.00,58.88,0.400000,0.051250,1,1,59.28,58.88,2.397895,0.051250,0.400000,0.100000,0.100000,4,1,25.00,44.20,-4.500000,-0.421875,1,1,44.20,-0.421875,1.609438,7,3,42.86,49.38,-2.142857,-0.198214,1,1,49.38,-0.198214,2.079442,8,4,50.00,53.00,-1.125000,-0.098437,1,1,53.00,-0.098437,2.197225,8,4,50.00,53.00,-1.125000,-0.098437,1,1,53.00,-0.098437,2.197225,9,5,55.56,56.13,-0.666667,-0.054167,1,1,56.13,-0.054167,2.302585,9,5,55.56,56.13,-0.666667,-0.054167,1,1,56.13,-0.054167,2.302585,10,6,60.00,58.88,0.400000,0.051250,1,1,58.88,0.051250,2.397895,4,1,25.00,44.20,-4.500000,-0.421875,1,1,3,2,66.67,60.22,1.000000,0.100000,0,0,1,1,100.00,63.14,6.000000,0.600000,0,0,0,0,50.00,57.00,0.400000,0.051250,0,0,1,1,100.00,63.14,3.000000,0.300000,0,0,0,0,50.00,57.00,0.400000,0.051250,0,0,1,1,100.00,63.14,10.000000,1.000000,0,0
NRG,Anubis,2,0,0.00,11.25,-3.000000,-0.228947,1,1,9.42,11.25,1.098612,-0.228947,-3.000000,0.500000,0.500000,0,0,50.00,15.00,-3.000000,-0.228947,0,0,15.00,-0.228947,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,2,0,0.00,11.25,-3.000000,-0.228947,1,1,11.25,-0.228947,1.098612,2,0,0.00,11.25,-3.000000,-0.228947,1,1,11.25,-0.228947,1.098612,2,0,0.00,11.25,-3.000000,-0.228947,1,1,11.25,-0.228947,1.098612,2,0,0.00,11.25,-3.000000,-0.228947,1,1,11.25,-0.228947,1.098612,2,0,0.00,11.25,-3.000000,-0.228947,1,1,11.25,-0.228947,1.098612,0,0,50.00,15.00,-3.000000,-0.228947,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.157895,1,1,0,0,50.00,15.00,-3.000000,-0.228947,0,0,0,0,50.00,15.00,-3.000000,-0.228947,0,0,0,0,50.00,15.00,-3.000000,-0.228947,0,0,0,0,50.00,15.00,-3.000000,-0.228947,0,0
NRG,Dust2,7,0,0.00,6.92,-5.285714,-0.528571,0,1,5.00,6.92,2.079442,-0.528571,-5.285714,0.000000,0.142857,3,0,0.00,10.00,-5.000000,-0.500000,0,0,10.00,-0.500000,1.386294,6,0,0.00,7.50,-5.833333,-0.583333,0,0,7.50,-0.583333,1.945910,6,0,0.00,7.50,-5.833333,-0.583333,0,0,7.50,-0.583333,1.945910,6,0,0.00,7.50,-5.833333,-0.583333,0,0,7.50,-0.583333,1.945910,7,0,0.00,6.92,-5.285714,-0.528571,0,1,6.92,-0.528571,2.079442,7,0,0.00,6.92,-5.285714,-0.528571,0,1,6.92,-0.528571,2.079442,7,0,0.00,6.92,-5.285714,-0.528571,0,1,6.92,-0.528571,2.079442,3,0,0.00,10.00,-5.000000,-0.500000,0,0,3,0,0.00,10.00,-6.666667,-0.666667,0,0,0,0,50.00,15.00,-5.285714,-0.528571,0,0,0,0,50.00,15.00,-5.285714,-0.528571,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-5.285714,-0.528571,0,0,0,0,50.00,15.00,-5.285714,-0.528571,0,0
NRG,Inferno,8,4,50.00,50.00,0.375000,0.037500,0,1,50.30,50.00,2.197225,0.037500,0.375000,0.000000,0.125000,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,6,3,50.00,50.00,-0.833333,-0.083333,0,0,50.00,-0.083333,1.945910,6,3,50.00,50.00,-0.833333,-0.083333,0,0,50.00,-0.083333,1.945910,6,3,50.00,50.00,-0.833333,-0.083333,0,0,50.00,-0.083333,1.945910,8,4,50.00,50.00,0.375000,0.037500,0,1,50.00,0.037500,2.197225,8,4,50.00,50.00,0.375000,0.037500,0,1,50.00,0.037500,2.197225,8,4,50.00,50.00,0.375000,0.037500,0,1,50.00,0.037500,2.197225,2,1,50.00,50.00,-1.000000,-0.100000,0,0,4,2,50.00,50.00,-0.750000,-0.075000,0,0,0,0,50.00,50.00,0.375000,0.037500,0,0,0,0,50.00,50.00,0.375000,0.037500,0,0,2,1,50.00,50.00,4.000000,0.400000,0,1,0,0,50.00,50.00,0.375000,0.037500,0,0,0,0,50.00,50.00,0.375000,0.037500,0,0
NRG,Mirage,11,8,72.73,70.32,2.181818,0.185048,2,0,71.80,70.32,2.484907,0.185048,2.181818,0.181818,0.000000,2,2,100.00,74.43,2.500000,0.212500,1,0,74.43,0.212500,1.098612,4,3,75.00,69.55,3.000000,0.256250,1,0,69.55,0.256250,1.609438,6,3,50.00,57.95,-0.666667,-0.095833,1,0,57.95,-0.095833,1.945910,6,3,50.00,57.95,-0.666667,-0.095833,1,0,57.95,-0.095833,1.945910,10,7,70.00,68.47,1.900000,0.153553,2,0,68.47,0.153553,2.397895,10,7,70.00,68.47,1.900000,0.153553,2,0,68.47,0.153553,2.397895,11,8,72.73,70.32,2.181818,0.185048,2,0,70.32,0.185048,2.484907,2,2,100.00,74.43,2.500000,0.212500,1,0,2,1,50.00,61.93,3.500000,0.300000,0,0,2,0,0.00,49.43,-8.000000,-0.800000,0,0,0,0,50.00,65.91,2.181818,0.185048,0,0,4,4,100.00,79.55,5.750000,0.527632,1,0,0,0,50.00,65.91,2.181818,0.185048,0,0,1,1,100.00,70.78,5.000000,0.500000,0,0
NRG,Nuke,8,1,12.50,17.32,-3.875000,-0.353125,1,1,14.50,17.32,2.197225,-0.353125,-3.875000,0.125000,0.125000,2,0,0.00,17.81,-11.000000,-1.000000,0,0,17.81,-1.000000,1.098612,6,0,0.00,11.87,-6.500000,-0.616667,0,0,11.87,-0.616667,1.945910,7,0,0.00,10.96,-5.857143,-0.546429,1,1,10.96,-0.546429,2.079442,7,0,0.00,10.96,-5.857143,-0.546429,1,1,10.96,-0.546429,2.079442,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,8,1,12.50,17.32,-3.875000,-0.353125,1,1,17.32,-0.353125,2.197225,2,0,0.00,17.81,-11.000000,-1.000000,0,0,4,0,0.00,14.25,-4.250000,-0.425000,0,0,1,0,0.00,20.36,-2.000000,-0.125000,1,1,0,0,50.00,23.75,-3.875000,-0.353125,0,0,1,1,100.00,34.64,10.000000,1.000000,0,0,0,0,50.00,23.75,-3.875000,-0.353125,0,0,0,0,50.00,23.75,-3.875000,-0.353125,0,0
NRG,Overpass,3,0,0.00,10.00,-7.000000,-0.700000,0,0,5.00,10.00,1.386294,-0.700000,-7.000000,0.000000,0.000000,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,2,0,0.00,11.25,-6.000000,-0.600000,0,0,11.25,-0.600000,1.098612,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,3,0,0.00,10.00,-7.000000,-0.700000,0,0,10.00,-0.700000,1.386294,2,0,0.00,11.25,-6.000000,-0.600000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,1,0,0.00,12.86,-9.000000,-0.900000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0,0,0,50.00,15.00,-7.000000,-0.700000,0,0
Natus Vincere,Ancient,4,2,50.00,50.00,1.000000,0.098684,1,1,50.79,50.00,1.609438,0.098684,1.000000,0.250000,0.250000,0,0,50.00,50.00,1.000000,0.098684,0,0,50.00,0.098684,0.000000,3,1,33.33,44.44,-0.333333,-0.035088,1,1,44.44,-0.035088,1.386294,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,4,2,50.00,50.00,1.000000,0.098684,1,1,50.00,0.098684,1.609438,0,0,50.00,50.00,1.000000,0.098684,0,0,3,1,33.33,44.44,-0.333333,-0.035088,1,1,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0,0,0,50.00,50.00,1.000000,0.098684,0,0
